index,Formula,Phase,Elem1,Elem2,Elem3,Elem4,Elem5,Elem6,Elem7,Elem8,CantElemen,Compo1,Compo2,Compo3,Compo4,Compo5,Compo6,Compo7,Compo8
5.0,Ag50Fe50,CRA,Ag,Fe,0,0,0,0,0,0,2,50,50,0,0,0,0,0,0
17.0,Al20Ti80,CRA,Al,Ti,0,0,0,0,0,0,2,20,80,0,0,0,0,0,0
43.0,Al60La40,CRA,Al,La,0,0,0,0,0,0,2,60,40,0,0,0,0,0,0
57.0,Al82Sm18,CRA,Al,Sm,0,0,0,0,0,0,2,82,18,0,0,0,0,0,0
81.0,Al89Ca11,RMG,Al,Ca,0,0,0,0,0,0,2,89,11,0,0,0,0,0,0
93.0,Al90Sm10,RMG,Al,Sm,0,0,0,0,0,0,2,90,10,0,0,0,0,0,0
130.0,Al98Fe2,CRA,Al,Fe,0,0,0,0,0,0,2,98,2,0,0,0,0,0,0
166.0,B22Ni78,CRA,B,Ni,0,0,0,0,0,0,2,22,78,0,0,0,0,0,0
172.0,B26Co74,RMG,B,Co,0,0,0,0,0,0,2,26,74,0,0,0,0,0,0
175.0,B28Ni72,RMG,B,Ni,0,0,0,0,0,0,2,28,72,0,0,0,0,0,0
201.0,Be30Ti70,CRA,Be,Ti,0,0,0,0,0,0,2,30,70,0,0,0,0,0,0
202.0,Be30Zr70,RMG,Be,Zr,0,0,0,0,0,0,2,30,70,0,0,0,0,0,0
206.0,Be37.5Ti62.5,RMG,Be,Ti,0,0,0,0,0,0,2,37.5,62.5,0,0,0,0,0,0
215.0,Be45Ti55,CRA,Be,Ti,0,0,0,0,0,0,2,45,55,0,0,0,0,0,0
258.0,Cu30Mg70,RMG,Cu,Mg,0,0,0,0,0,0,2,30,70,0,0,0,0,0,0
267.0,Cu40La60,CRA,Cu,La,0,0,0,0,0,0,2,40,60,0,0,0,0,0,0
274.0,Cu50Hf50,RMG,Cu,Hf,0,0,0,0,0,0,2,50,50,0,0,0,0,0,0
276.0,Cu50Mg50,BMG,Cu,Mg,0,0,0,0,0,0,2,50,50,0,0,0,0,0,0
284.0,Cu60Ti40,RMG,Cu,Ti,0,0,0,0,0,0,2,60,40,0,0,0,0,0,0
310.0,Fe30Zr70,RMG,Fe,Zr,0,0,0,0,0,0,2,30,70,0,0,0,0,0,0
320.0,Fe80Nd20,RMG,Fe,Nd,0,0,0,0,0,0,2,80,20,0,0,0,0,0,0
341.0,Hf67Ni33,RMG,Hf,Ni,0,0,0,0,0,0,2,67,33,0,0,0,0,0,0
405.0,Ni36Zr64,RMG,Ni,Zr,0,0,0,0,0,0,2,36,64,0,0,0,0,0,0
406.0,Ni40Ti60,RMG,Ni,Ti,0,0,0,0,0,0,2,40,60,0,0,0,0,0,0
433.0,Ni81.5P18.5,RMG,Ni,P,0,0,0,0,0,0,2,81.5,18.5,0,0,0,0,0,0
459.0,Si20Ti80,RMG,Si,Ti,0,0,0,0,0,0,2,20,80,0,0,0,0,0,0
492.0,Ag10Ce3Cu87,CRA,Ag,Ce,Cu,0,0,0,0,0,3,10,3,87,0,0,0,0,0
501.0,Ag11Cu38Fe51,CRA,Ag,Cu,Fe,0,0,0,0,0,3,11,38,51,0,0,0,0,0
505.0,Ag12.5Pd71Si16.5,RMG,Ag,Pd,Si,0,0,0,0,0,3,12.5,71,16.5,0,0,0,0,0
523.0,Ag20Ce6Cu74,RMG,Ag,Ce,Cu,0,0,0,0,0,3,20,6,74,0,0,0,0,0
529.0,Ag20Mg70Y10,RMG,Ag,Mg,Y,0,0,0,0,0,3,20,70,10,0,0,0,0,0
533.0,Ag23Cu10Fe67,CRA,Ag,Cu,Fe,0,0,0,0,0,3,23,10,67,0,0,0,0,0
