index,Formula,Phase,Elem1,Elem2,Elem3,Elem4,Elem5,Elem6,Elem7,Elem8,CantElemen,Compo1,Compo2,Compo3,Compo4,Compo5,Compo6,Compo7,Compo8
9.0,Ag63Fe37,CRA,Ag,Fe,0,0,0,0,0,0,2,63,37,0,0,0,0,0,0
20.0,Al25Ti75,CRA,Al,Ti,0,0,0,0,0,0,2,25,75,0,0,0,0,0,0
42.0,Al60Cu40,CRA,Al,Cu,0,0,0,0,0,0,2,60,40,0,0,0,0,0,0
59.0,Al84Cr16,CRA,Al,Cr,0,0,0,0,0,0,2,84,16,0,0,0,0,0,0
68.0,Al86Sm14,RMG,Al,Sm,0,0,0,0,0,0,2,86,14,0,0,0,0,0,0
112.0,Al94Co6,CRA,Al,Co,0,0,0,0,0,0,2,94,6,0,0,0,0,0,0
119.0,Al94Sm6,CRA,Al,Sm,0,0,0,0,0,0,2,94,6,0,0,0,0,0,0
122.0,Al96Cr4,CRA,Al,Cr,0,0,0,0,0,0,2,96,4,0,0,0,0,0,0
144.0,B15Mo85,CRA,B,Mo,0,0,0,0,0,0,2,15,85,0,0,0,0,0,0
155.0,B18Fe82,RMG,B,Fe,0,0,0,0,0,0,2,18,82,0,0,0,0,0,0
230.0,Ca7.5Mg92.5,CRA,Ca,Mg,0,0,0,0,0,0,2,7.5,92.5,0,0,0,0,0,0
231.0,Ca70Cu30,RMG,Ca,Cu,0,0,0,0,0,0,2,70,30,0,0,0,0,0,0
245.0,Co91Zr9,RMG,Co,Zr,0,0,0,0,0,0,2,91,9,0,0,0,0,0,0
247.0,Cr80P20,CRA,Cr,P,0,0,0,0,0,0,2,80,20,0,0,0,0,0,0
269.0,Cu40Ti60,RMG,Cu,Ti,0,0,0,0,0,0,2,40,60,0,0,0,0,0,0
273.0,Cu46Zr54,BMG,Cu,Zr,0,0,0,0,0,0,2,46,54,0,0,0,0,0,0
277.0,Cu50Ti50,RMG,Cu,Ti,0,0,0,0,0,0,2,50,50,0,0,0,0,0,0
282.0,Cu60Hf40,RMG,Cu,Hf,0,0,0,0,0,0,2,60,40,0,0,0,0,0,0
290.0,Cu66Ti34,CRA,Cu,Ti,0,0,0,0,0,0,2,66,34,0,0,0,0,0,0
291.0,Cu70Fe30,CRA,Cu,Fe,0,0,0,0,0,0,2,70,30,0,0,0,0,0,0
308.0,Fe24Zr76,RMG,Fe,Zr,0,0,0,0,0,0,2,24,76,0,0,0,0,0,0
313.0,Fe50Nd50,RMG,Fe,Nd,0,0,0,0,0,0,2,50,50,0,0,0,0,0,0
317.0,Fe67Nd33,RMG,Fe,Nd,0,0,0,0,0,0,2,67,33,0,0,0,0,0,0
326.0,Fe89Nd11,RMG,Fe,Nd,0,0,0,0,0,0,2,89,11,0,0,0,0,0,0
334.0,Ge15Zr85,RMG,Ge,Zr,0,0,0,0,0,0,2,15,85,0,0,0,0,0,0
351.0,La90Ni10,CRA,La,Ni,0,0,0,0,0,0,2,90,10,0,0,0,0,0,0
362.0,Mg80Zn20,CRA,Mg,Zn,0,0,0,0,0,0,2,80,20,0,0,0,0,0,0
375.0,Mg92.5Mn7.5,CRA,Mg,Mn,0,0,0,0,0,0,2,92.5,7.5,0,0,0,0,0,0
414.0,Ni55Ti45,CRA,Ni,Ti,0,0,0,0,0,0,2,55,45,0,0,0,0,0,0
425.0,Ni68Zr32,RMG,Ni,Zr,0,0,0,0,0,0,2,68,32,0,0,0,0,0,0
436.0,Ni85Si15,CRA,Ni,Si,0,0,0,0,0,0,2,85,15,0,0,0,0,0,0
464.0,Si85Ti15,RMG,Si,Ti,0,0,0,0,0,0,2,85,15,0,0,0,0,0,0
468.0,Ti50Zr50,BMG,Ti,Zr,0,0,0,0,0,0,2,50,50,0,0,0,0,0,0
491.0,Ag10Ce10Cu80,RMG,Ag,Ce,Cu,0,0,0,0,0,3,10,10,80,0,0,0,0,0
555.0,Ag30Mg30Y40,RMG,Ag,Mg,Y,0,0,0,0,0,3,30,30,40,0,0,0,0,0
561.0,Ag31Cu49Fe20,CRA,Ag,Cu,Fe,0,0,0,0,0,3,31,49,20,0,0,0,0,0
