index,Formula,Phase,Elem1,Elem2,Elem3,Elem4,Elem5,Elem6,Elem7,Elem8,CantElemen,Compo1,Compo2,Compo3,Compo4,Compo5,Compo6,Compo7,Compo8
18.0,Al20Zr80,CRA,Al,Zr,0,0,0,0,0,0,2,20,80,0,0,0,0,0,0
36.0,Al50Gd50,RMG,Al,Gd,0,0,0,0,0,0,2,50,50,0,0,0,0,0,0
37.0,Al50La50,RMG,Al,La,0,0,0,0,0,0,2,50,50,0,0,0,0,0,0
44.0,Al60Ti40,CRA,Al,Ti,0,0,0,0,0,0,2,60,40,0,0,0,0,0,0
74.0,Al88Cr12,CRA,Al,Cr,0,0,0,0,0,0,2,88,12,0,0,0,0,0,0
94.0,Al90Y10,RMG,Al,Y,0,0,0,0,0,0,2,90,10,0,0,0,0,0,0
124.0,Al96Mn4,CRA,Al,Mn,0,0,0,0,0,0,2,96,4,0,0,0,0,0,0
135.0,Au25Gd75,RMG,Au,Gd,0,0,0,0,0,0,2,25,75,0,0,0,0,0,0
148.0,B17.5Fe82.5,RMG,B,Fe,0,0,0,0,0,0,2,17.5,82.5,0,0,0,0,0,0
159.0,B20Fe80,RMG,B,Fe,0,0,0,0,0,0,2,20,80,0,0,0,0,0,0
160.0,B20Mo80,CRA,B,Mo,0,0,0,0,0,0,2,20,80,0,0,0,0,0,0
185.0,B38Co62,RMG,B,Co,0,0,0,0,0,0,2,38,62,0,0,0,0,0,0
195.0,B9Fe91,RMG,B,Fe,0,0,0,0,0,0,2,9,91,0,0,0,0,0,0
207.0,Be37Ti63,RMG,Be,Ti,0,0,0,0,0,0,2,37,63,0,0,0,0,0,0
220.0,C10Co90,CRA,C,Co,0,0,0,0,0,0,2,10,90,0,0,0,0,0,0
232.0,Ca70Mg30,RMG,Ca,Mg,0,0,0,0,0,0,2,70,30,0,0,0,0,0,0
236.0,Co33Zr67,RMG,Co,Zr,0,0,0,0,0,0,2,33,67,0,0,0,0,0,0
251.0,Cu15Mg85,CRA,Cu,Mg,0,0,0,0,0,0,2,15,85,0,0,0,0,0,0
260.0,Cu30Zr70,RMG,Cu,Zr,0,0,0,0,0,0,2,30,70,0,0,0,0,0,0
328.0,Fe90Sc10,RMG,Fe,Sc,0,0,0,0,0,0,2,90,10,0,0,0,0,0,0
330.0,Fe91Zr9,RMG,Fe,Zr,0,0,0,0,0,0,2,91,9,0,0,0,0,0,0
352.0,Mg50Ni50,BMG,Mg,Ni,0,0,0,0,0,0,2,50,50,0,0,0,0,0,0
371.0,Mg90Nd10,CRA,Mg,Nd,0,0,0,0,0,0,2,90,10,0,0,0,0,0,0
379.0,Mg95Y5,CRA,Mg,Y,0,0,0,0,0,0,2,95,5,0,0,0,0,0,0
391.0,Nd80Ni20,CRA,Nd,Ni,0,0,0,0,0,0,2,80,20,0,0,0,0,0,0
395.0,Ni20Pd80,RMG,Ni,Pd,0,0,0,0,0,0,2,20,80,0,0,0,0,0,0
400.0,Ni30Ti70,RMG,Ni,Ti,0,0,0,0,0,0,2,30,70,0,0,0,0,0,0
401.0,Ni30Zr70,RMG,Ni,Zr,0,0,0,0,0,0,2,30,70,0,0,0,0,0,0
402.0,Ni33Ti67,RMG,Ni,Ti,0,0,0,0,0,0,2,33,67,0,0,0,0,0,0
424.0,Ni67Zr33,RMG,Ni,Zr,0,0,0,0,0,0,2,67,33,0,0,0,0,0,0
432.0,Ni80Ta20,RMG,Ni,Ta,0,0,0,0,0,0,2,80,20,0,0,0,0,0,0
450.0,Pd83.5Si16.5,RMG,Pd,Si,0,0,0,0,0,0,2,83.5,16.5,0,0,0,0,0,0
463.0,Si80Ti20,RMG,Si,Ti,0,0,0,0,0,0,2,80,20,0,0,0,0,0,0
466.0,Ti20Zr80,RMG,Ti,Zr,0,0,0,0,0,0,2,20,80,0,0,0,0,0,0
527.0,Ag20Mg50Y30,RMG,Ag,Mg,Y,0,0,0,0,0,3,20,50,30,0,0,0,0,0
544.0,Ag27Cu31Fe42,CRA,Ag,Cu,Fe,0,0,0,0,0,3,27,31,42,0,0,0,0,0
578.0,Ag4.2Pd79.3Si16.5,RMG,Ag,Pd,Si,0,0,0,0,0,3,4.2,79.3,16.5,0,0,0,0,0
625.0,Ag5Ce5Cu90,CRA,Ag,Ce,Cu,0,0,0,0,0,3,5,5,90,0,0,0,0,0
648.0,Ag70Ce5Cu25,CRA,Ag,Ce,Cu,0,0,0,0,0,3,70,5,25,0,0,0,0,0
697.0,Al10La45Ni45,RMG,Al,La,Ni,0,0,0,0,0,3,10,45,45,0,0,0,0,0
705.0,Al10La86Ni4,RMG,Al,La,Ni,0,0,0,0,0,3,10,86,4,0,0,0,0,0
710.0,Al10Mg70Zn20,RMG,Al,Mg,Zn,0,0,0,0,0,3,10,70,20,0,0,0,0,0
725.0,Al10Ni40Zr50,RMG,Al,Ni,Zr,0,0,0,0,0,3,10,40,50,0,0,0,0,0
747.0,Al12B22Ni66,RMG,Al,B,Ni,0,0,0,0,0,3,12,22,66,0,0,0,0,0
749.0,Al12B26Ni62,RMG,Al,B,Ni,0,0,0,0,0,3,12,26,62,0,0,0,0,0
750.0,Al12B30Co58,RMG,Al,B,Co,0,0,0,0,0,3,12,30,58,0,0,0,0,0
758.0,Al12Ce6Cu82,CRA,Al,Ce,Cu,0,0,0,0,0,3,12,6,82,0,0,0,0,0
787.0,Al15Fe56.7Tb28.3,CRA,Al,Fe,Tb,0,0,0,0,0,3,15,56.7,28.3,0,0,0,0,0
797.0,Al15La75Ni10,RMG,Al,La,Ni,0,0,0,0,0,3,15,75,10,0,0,0,0,0
813.0,Al15Ni55Zr30,RMG,Al,Ni,Zr,0,0,0,0,0,3,15,55,30,0,0,0,0,0
823.0,Al16B18Ni66,RMG,Al,B,Ni,0,0,0,0,0,3,16,18,66,0,0,0,0,0
831.0,Al16B30Ni54,RMG,Al,B,Ni,0,0,0,0,0,3,16,30,54,0,0,0,0,0
848.0,Al20B14Ni66,CRA,Al,B,Ni,0,0,0,0,0,3,20,14,66,0,0,0,0,0
857.0,Al20B30Co50,RMG,Al,B,Co,0,0,0,0,0,3,20,30,50,0,0,0,0,0
859.0,Al20B30Ni50,RMG,Al,B,Ni,0,0,0,0,0,3,20,30,50,0,0,0,0,0
861.0,Al20B34Fe46,RMG,Al,B,Fe,0,0,0,0,0,3,20,34,46,0,0,0,0,0
864.0,Al20B40Ni40,RMG,Al,B,Ni,0,0,0,0,0,3,20,40,40,0,0,0,0,0
909.0,Al20Ni30Zr50,RMG,Al,Ni,Zr,0,0,0,0,0,3,20,30,50,0,0,0,0,0
933.0,Al24La18Ni58,RMG,Al,La,Ni,0,0,0,0,0,3,24,18,58,0,0,0,0,0
956.0,Al25La50Ni25,RMG,Al,La,Ni,0,0,0,0,0,3,25,50,25,0,0,0,0,0
965.0,Al25Ni15Zr60,RMG,Al,Ni,Zr,0,0,0,0,0,3,25,15,60,0,0,0,0,0
972.0,Al25Ni30Zr45,RMG,Al,Ni,Zr,0,0,0,0,0,3,25,30,45,0,0,0,0,0
974.0,Al25Ni35Zr40,RMG,Al,Ni,Zr,0,0,0,0,0,3,25,35,40,0,0,0,0,0
989.0,Al2Ce10Cu88,CRA,Al,Ce,Cu,0,0,0,0,0,3,2,10,88,0,0,0,0,0
1011.0,Al30Cu30Ti40,CRA,Al,Cu,Ti,0,0,0,0,0,3,30,30,40,0,0,0,0,0
1014.0,Al30Cu40Ti30,CRA,Al,Cu,Ti,0,0,0,0,0,3,30,40,30,0,0,0,0,0
1028.0,Al30La55Ni15,RMG,Al,La,Ni,0,0,0,0,0,3,30,55,15,0,0,0,0,0
1074.0,Al38La18Ni44,RMG,Al,La,Ni,0,0,0,0,0,3,38,18,44,0,0,0,0,0
1083.0,Al40Cu40La20,CRA,Al,Cu,La,0,0,0,0,0,3,40,40,20,0,0,0,0,0
1123.0,Al48La18Ni34,RMG,Al,La,Ni,0,0,0,0,0,3,48,18,34,0,0,0,0,0
1185.0,Al52Mg17Pd31,CRA,Al,Mg,Pd,0,0,0,0,0,3,52,17,31,0,0,0,0,0
1199.0,Al55Cr20Si25,CRA,Al,Cr,Si,0,0,0,0,0,3,55,20,25,0,0,0,0,0
1201.0,Al55Cu10Ti35,CRA,Al,Cu,Ti,0,0,0,0,0,3,55,10,35,0,0,0,0,0
1226.0,Al57Ge25Mn18,RMG,Al,Ge,Mn,0,0,0,0,0,3,57,25,18,0,0,0,0,0
1249.0,Al5Cu60Ti35,RMG,Al,Cu,Ti,0,0,0,0,0,3,5,60,35,0,0,0,0,0
1261.0,Al5Ni10Zr85,RMG,Al,Ni,Zr,0,0,0,0,0,3,5,10,85,0,0,0,0,0
1304.0,Al60La20Ni20,RMG,Al,La,Ni,0,0,0,0,0,3,60,20,20,0,0,0,0,0
1327.0,Al65Ce15Fe20,CRA,Al,Ce,Fe,0,0,0,0,0,3,65,15,20,0,0,0,0,0
1340.0,Al65Cu20V15,CRA,Al,Cu,V,0,0,0,0,0,3,65,20,15,0,0,0,0,0
1346.0,Al65Ge25V10,RMG,Al,Ge,V,0,0,0,0,0,3,65,25,10,0,0,0,0,0
1395.0,Al6La86Ni8,RMG,Al,La,Ni,0,0,0,0,0,3,6,86,8,0,0,0,0,0
1397.0,Al7.5Cu27.5Zr65,RMG,Al,Cu,Zr,0,0,0,0,0,3,7.5,27.5,65,0,0,0,0,0
1419.0,Al70Gd20Ni10,CRA,Al,Gd,Ni,0,0,0,0,0,3,70,20,10,0,0,0,0,0
1420.0,Al70Ge20V10,CRA,Al,Ge,V,0,0,0,0,0,3,70,20,10,0,0,0,0,0
1435.0,Al70Ni13Si17,RMG,Al,Ni,Si,0,0,0,0,0,3,70,13,17,0,0,0,0,0
1442.0,Al70Ni20Y10,CRA,Al,Ni,Y,0,0,0,0,0,3,70,20,10,0,0,0,0,0
1446.0,Al71Ce17Fe12,CRA,Al,Ce,Fe,0,0,0,0,0,3,71,17,12,0,0,0,0,0
1447.0,Al71Co4Si25,RMG,Al,Co,Si,0,0,0,0,0,3,71,4,25,0,0,0,0,0
1457.0,Al74.6Mn17.4Si8,CRA,Al,Mn,Si,0,0,0,0,0,3,74.6,17.4,8,0,0,0,0,0
1497.0,Al75Nd5Ni20,CRA,Al,Nd,Ni,0,0,0,0,0,3,75,5,20,0,0,0,0,0
1530.0,Al80Ce10Cu10,RMG,Al,Ce,Cu,0,0,0,0,0,3,80,10,10,0,0,0,0,0
1564.0,Al80Nd15Ni5,CRA,Al,Nd,Ni,0,0,0,0,0,3,80,15,5,0,0,0,0,0
1602.0,Al83Ce7Cu10,RMG,Al,Ce,Cu,0,0,0,0,0,3,83,7,10,0,0,0,0,0
1614.0,Al83Ni10Zr7,RMG,Al,Ni,Zr,0,0,0,0,0,3,83,10,7,0,0,0,0,0
1618.0,Al84Co14Fe2,CRA,Al,Co,Fe,0,0,0,0,0,3,84,14,2,0,0,0,0,0
1620.0,Al84Co8Ni8,CRA,Al,Co,Ni,0,0,0,0,0,3,84,8,8,0,0,0,0,0
1641.0,Al84Ni10Y6,BMG,Al,Ni,Y,0,0,0,0,0,3,84,10,6,0,0,0,0,0
1669.0,Al85Cu10La5,CRA,Al,Cu,La,0,0,0,0,0,3,85,10,5,0,0,0,0,0
1693.0,Al85Nd2Ni13,RMG,Al,Nd,Ni,0,0,0,0,0,3,85,2,13,0,0,0,0,0
1736.0,Al86Mn8Ni6,CRA,Al,Mn,Ni,0,0,0,0,0,3,86,8,6,0,0,0,0,0
1761.0,Al87Ce8Cr5,CRA,Al,Ce,Cr,0,0,0,0,0,3,87,8,5,0,0,0,0,0
1762.0,Al87Ce8Cu5,RMG,Al,Ce,Cu,0,0,0,0,0,3,87,8,5,0,0,0,0,0
1785.0,Al87Ni5Y8,RMG,Al,Ni,Y,0,0,0,0,0,3,87,5,8,0,0,0,0,0
1825.0,Al88Fe1Ni11,RMG,Al,Fe,Ni,0,0,0,0,0,3,88,1,11,0,0,0,0,0
1872.0,Al89Ni1Sm10,RMG,Al,Ni,Sm,0,0,0,0,0,3,89,1,10,0,0,0,0,0
1903.0,Al8Ni8Zr84,RMG,Al,Ni,Zr,0,0,0,0,0,3,8,8,84,0,0,0,0,0
1917.0,Al90Co2Fe8,CRA,Al,Co,Fe,0,0,0,0,0,3,90,2,8,0,0,0,0,0
1924.0,Al90Co6Fe4,CRA,Al,Co,Fe,0,0,0,0,0,3,90,6,4,0,0,0,0,0
1941.0,Al90La8Ni2,RMG,Al,La,Ni,0,0,0,0,0,3,90,8,2,0,0,0,0,0
1957.0,Al91Co1Ni8,CRA,Al,Co,Ni,0,0,0,0,0,3,91,1,8,0,0,0,0,0
1970.0,Al92Co2Ni6,CRA,Al,Co,Ni,0,0,0,0,0,3,92,2,6,0,0,0,0,0
1983.0,Al92Mn6Ni2,CRA,Al,Mn,Ni,0,0,0,0,0,3,92,6,2,0,0,0,0,0
1985.0,Al92Nd4Ni4,CRA,Al,Nd,Ni,0,0,0,0,0,3,92,4,4,0,0,0,0,0
1996.0,Al94Co2Mn4,CRA,Al,Co,Mn,0,0,0,0,0,3,94,2,4,0,0,0,0,0
2024.0,Au15Pd68.5Si16.5,RMG,Au,Pd,Si,0,0,0,0,0,3,15,68.5,16.5,0,0,0,0,0
2075.0,B10C15Ni75,CRA,B,C,Ni,0,0,0,0,0,3,10,15,75,0,0,0,0,0
2082.0,B10Co20Ti70,RMG,B,Co,Ti,0,0,0,0,0,3,10,20,70,0,0,0,0,0
2093.0,B10Cr12Fe78,CRA,B,Cr,Fe,0,0,0,0,0,3,10,12,78,0,0,0,0,0
2117.0,B10Fe72.5Si17.5,RMG,B,Fe,Si,0,0,0,0,0,3,10,72.5,17.5,0,0,0,0,0
2125.0,B10Fe75Zr15,RMG,B,Fe,Zr,0,0,0,0,0,3,10,75,15,0,0,0,0,0
2137.0,B10Fe80V10,CRA,B,Fe,V,0,0,0,0,0,3,10,80,10,0,0,0,0,0
2184.0,B11Fe75P14,CRA,B,Fe,P,0,0,0,0,0,3,11,75,14,0,0,0,0,0
2199.0,B12.5Fe77.5Si10,RMG,B,Fe,Si,0,0,0,0,0,3,12.5,77.5,10,0,0,0,0,0
2209.0,B12C4Co84,CRA,B,C,Co,0,0,0,0,0,3,12,4,84,0,0,0,0,0
2242.0,B12Cr20Fe68,RMG,B,Cr,Fe,0,0,0,0,0,3,12,20,68,0,0,0,0,0
2288.0,B12Fe82Si6,RMG,B,Fe,Si,0,0,0,0,0,3,12,82,6,0,0,0,0,0
2292.0,B12Fe83Ni5,CRA,B,Fe,Ni,0,0,0,0,0,3,12,83,5,0,0,0,0,0
2300.0,B12Fe87Ni1,CRA,B,Fe,Ni,0,0,0,0,0,3,12,87,1,0,0,0,0,0
2313.0,B13C10Ni77,CRA,B,C,Ni,0,0,0,0,0,3,13,10,77,0,0,0,0,0
2337.0,B14C16Ni70,CRA,B,C,Ni,0,0,0,0,0,3,14,16,70,0,0,0,0,0
2381.0,B14Fe79W7,RMG,B,Fe,W,0,0,0,0,0,3,14,79,7,0,0,0,0,0
2406.0,B15Co72.5Si12.5,RMG,B,Co,Si,0,0,0,0,0,3,15,72.5,12.5,0,0,0,0,0
2425.0,B15Fe72Si13,RMG,B,Fe,Si,0,0,0,0,0,3,15,72,13,0,0,0,0,0
2430.0,B15Fe77.5Si7.5,RMG,B,Fe,Si,0,0,0,0,0,3,15,77.5,7.5,0,0,0,0,0
2450.0,B15Mo80Si5,CRA,B,Mo,Si,0,0,0,0,0,3,15,80,5,0,0,0,0,0
2503.0,B16Cu20Fe64,CRA,B,Cu,Fe,0,0,0,0,0,3,16,20,64,0,0,0,0,0
2516.0,B16Fe67.2Nd16.8,RMG,B,Fe,Nd,0,0,0,0,0,3,16,67.2,16.8,0,0,0,0,0
