index,Formula,Phase,Elem1,Elem2,Elem3,Elem4,Elem5,Elem6,Elem7,Elem8,CantElemen,Compo1,Compo2,Compo3,Compo4,Compo5,Compo6,Compo7,Compo8
12.0,Ag84Fe16,CRA,Ag,Fe,0,0,0,0,0,0,2,84,16,0,0,0,0,0,0
53.0,Al80La20,CRA,Al,La,0,0,0,0,0,0,2,80,20,0,0,0,0,0,0
89.0,Al90Gd10,RMG,Al,Gd,0,0,0,0,0,0,2,90,10,0,0,0,0,0,0
100.0,Al92Cr8,CRA,Al,Cr,0,0,0,0,0,0,2,92,8,0,0,0,0,0,0
137.0,B11Co89,RMG,B,Co,0,0,0,0,0,0,2,11,89,0,0,0,0,0,0
164.0,B22Co78,RMG,B,Co,0,0,0,0,0,0,2,22,78,0,0,0,0,0,0
165.0,B22Fe78,RMG,B,Fe,0,0,0,0,0,0,2,22,78,0,0,0,0,0,0
179.0,B30Ni70,RMG,B,Ni,0,0,0,0,0,0,2,30,70,0,0,0,0,0,0
197.0,Be10Zr90,CRA,Be,Zr,0,0,0,0,0,0,2,10,90,0,0,0,0,0,0
205.0,Be35Zr65,RMG,Be,Zr,0,0,0,0,0,0,2,35,65,0,0,0,0,0,0
234.0,Co30Zr70,RMG,Co,Zr,0,0,0,0,0,0,2,30,70,0,0,0,0,0,0
235.0,Co33Hf67,RMG,Co,Hf,0,0,0,0,0,0,2,33,67,0,0,0,0,0,0
275.0,Cu50La50,CRA,Cu,La,0,0,0,0,0,0,2,50,50,0,0,0,0,0,0
283.0,Cu60Nd40,CRA,Cu,Nd,0,0,0,0,0,0,2,60,40,0,0,0,0,0,0
294.0,Cu70Ti30,RMG,Cu,Ti,0,0,0,0,0,0,2,70,30,0,0,0,0,0,0
327.0,Fe89Zr11,RMG,Fe,Zr,0,0,0,0,0,0,2,89,11,0,0,0,0,0,0
409.0,Ni50Nb50,BMG,Ni,Nb,0,0,0,0,0,0,2,50,50,0,0,0,0,0,0
412.0,Ni50Ti50,CRA,Ni,Ti,0,0,0,0,0,0,2,50,50,0,0,0,0,0,0
445.0,Pd80P20,BMG,Pd,P,0,0,0,0,0,0,2,80,20,0,0,0,0,0,0
454.0,Si13Ti87,RMG,Si,Ti,0,0,0,0,0,0,2,13,87,0,0,0,0,0,0
474.0,(Cu0.5Zr0.5)90Al10,BMG,Cu,Zr,Al,0,0,0,0,0,3,45.0,45.0,10,0,0,0,0,0
488.0,Ag10.5Cu81.5P8,RMG,Ag,Cu,P,0,0,0,0,0,3,10.5,81.5,8,0,0,0,0,0
513.0,Ag15Mg80Y5,RMG,Ag,Mg,Y,0,0,0,0,0,3,15,80,5,0,0,0,0,0
570.0,Ag35Cu35Mg30,RMG,Ag,Cu,Mg,0,0,0,0,0,3,35,35,30,0,0,0,0,0
580.0,Ag4.5Pd79Si16.5,RMG,Ag,Pd,Si,0,0,0,0,0,3,4.5,79,16.5,0,0,0,0,0
597.0,Ag45Al20Mg35,RMG,Ag,Al,Mg,0,0,0,0,0,3,45,20,35,0,0,0,0,0
603.0,Ag46.2Mg23.1Ca30.7,BMG,Ag,Mg,Ca,0,0,0,0,0,3,46.2,23.1,30.7,0,0,0,0,0
621.0,Ag55Ce5Cu40,RMG,Ag,Ce,Cu,0,0,0,0,0,3,55,5,40,0,0,0,0,0
637.0,Ag60Mg20Y20,CRA,Ag,Mg,Y,0,0,0,0,0,3,60,20,20,0,0,0,0,0
641.0,Ag63Cu8Fe29,CRA,Ag,Cu,Fe,0,0,0,0,0,3,63,8,29,0,0,0,0,0
660.0,Al0.09Fe89.91Zr10,RMG,Al,Fe,Zr,0,0,0,0,0,3,0.09,89.91,10,0,0,0,0,0
667.0,Al10Cu10La80,CRA,Al,Cu,La,0,0,0,0,0,3,10,10,80,0,0,0,0,0
671.0,Al10Cu25Hf65,RMG,Al,Cu,Hf,0,0,0,0,0,3,10,25,65,0,0,0,0,0
682.0,Al10Cu70La20,CRA,Al,Cu,La,0,0,0,0,0,3,10,70,20,0,0,0,0,0
708.0,Al10Mg60Zn30,CRA,Al,Mg,Zn,0,0,0,0,0,3,10,60,30,0,0,0,0,0
714.0,Al10Ni10Zr80,RMG,Al,Ni,Zr,0,0,0,0,0,3,10,10,80,0,0,0,0,0
737.0,Al11Ni6Zr83,RMG,Al,Ni,Zr,0,0,0,0,0,3,11,6,83,0,0,0,0,0
743.0,Al12B18Co70,RMG,Al,B,Co,0,0,0,0,0,3,12,18,70,0,0,0,0,0
761.0,Al12Cu80Nd8,RMG,Al,Cu,Nd,0,0,0,0,0,3,12,80,8,0,0,0,0,0
772.0,Al14Cu82Nd4,CRA,Al,Cu,Nd,0,0,0,0,0,3,14,82,4,0,0,0,0,0
781.0,Al15Cu34Y51,RMG,Al,Cu,Y,0,0,0,0,0,3,15,34,51,0,0,0,0,0
784.0,Al15Cu50Ti35,RMG,Al,Cu,Ti,0,0,0,0,0,3,15,50,35,0,0,0,0,0
785.0,Al15Cu60Ti25,RMG,Al,Cu,Ti,0,0,0,0,0,3,15,60,25,0,0,0,0,0
