index,Formula,Phase,Elem1,Elem2,Elem3,Elem4,Elem5,Elem6,Elem7,Elem8,CantElemen,Compo1,Compo2,Compo3,Compo4,Compo5,Compo6,Compo7,Compo8
32.0,Al40Ti60,CRA,Al,Ti,0,0,0,0,0,0,2,40,60,0,0,0,0,0,0
50.0,Al75Cu25,CRA,Al,Cu,0,0,0,0,0,0,2,75,25,0,0,0,0,0,0
80.0,Al88Y12,RMG,Al,Y,0,0,0,0,0,0,2,88,12,0,0,0,0,0,0
136.0,B10Mo90,CRA,B,Mo,0,0,0,0,0,0,2,10,90,0,0,0,0,0,0
156.0,B18Ni82,RMG,B,Ni,0,0,0,0,0,0,2,18,82,0,0,0,0,0,0
173.0,B26Ni74,CRA,B,Ni,0,0,0,0,0,0,2,26,74,0,0,0,0,0,0
182.0,B34Ni66,RMG,B,Ni,0,0,0,0,0,0,2,34,66,0,0,0,0,0,0
186.0,B38Ni62,RMG,B,Ni,0,0,0,0,0,0,2,38,62,0,0,0,0,0,0
191.0,B46Ni54,CRA,B,Ni,0,0,0,0,0,0,2,46,54,0,0,0,0,0,0
194.0,B5Ni95,CRA,B,Ni,0,0,0,0,0,0,2,5,95,0,0,0,0,0,0
196.0,Be10Ti90,CRA,Be,Ti,0,0,0,0,0,0,2,10,90,0,0,0,0,0,0
216.0,Be45Zr55,RMG,Be,Zr,0,0,0,0,0,0,2,45,55,0,0,0,0,0,0
246.0,Co95Si5,CRA,Co,Si,0,0,0,0,0,0,2,95,5,0,0,0,0,0,0
249.0,Cu10Mg90,CRA,Cu,Mg,0,0,0,0,0,0,2,10,90,0,0,0,0,0,0
255.0,Cu27La73,RMG,Cu,La,0,0,0,0,0,0,2,27,73,0,0,0,0,0,0
339.0,Hf50Ni50,RMG,Hf,Ni,0,0,0,0,0,0,2,50,50,0,0,0,0,0,0
368.0,Mg85Zn15,CRA,Mg,Zn,0,0,0,0,0,0,2,85,15,0,0,0,0,0,0
380.0,Mg95Zn5,CRA,Mg,Zn,0,0,0,0,0,0,2,95,5,0,0,0,0,0,0
386.0,Nb85Si15,RMG,Nb,Si,0,0,0,0,0,0,2,85,15,0,0,0,0,0,0
440.0,Ni90Zr10,RMG,Ni,Zr,0,0,0,0,0,0,2,90,10,0,0,0,0,0,0
497.0,Ag10Mg70Y20,RMG,Ag,Mg,Y,0,0,0,0,0,3,10,70,20,0,0,0,0,0
514.0,Ag15Pd68.5Si16.5,RMG,Ag,Pd,Si,0,0,0,0,0,3,15,68.5,16.5,0,0,0,0,0
587.0,Ag40Ce8Cu52,RMG,Ag,Ce,Cu,0,0,0,0,0,3,40,8,52,0,0,0,0,0
605.0,Ag46Cu12Fe42,RMG,Ag,Cu,Fe,0,0,0,0,0,3,46,12,42,0,0,0,0,0
617.0,Ag50Mg40Y10,CRA,Ag,Mg,Y,0,0,0,0,0,3,50,40,10,0,0,0,0,0
628.0,Ag5Mg80Y15,RMG,Ag,Mg,Y,0,0,0,0,0,3,5,80,15,0,0,0,0,0
630.0,Ag5Mg90Y5,CRA,Ag,Mg,Y,0,0,0,0,0,3,5,90,5,0,0,0,0,0
653.0,Ag9Cu82.8P8.2,RMG,Ag,Cu,P,0,0,0,0,0,3,9,82.8,8.2,0,0,0,0,0
666.0,Al10Ce8Cu82,RMG,Al,Ce,Cu,0,0,0,0,0,3,10,8,82,0,0,0,0,0
678.0,Al10Cu50La40,CRA,Al,Cu,La,0,0,0,0,0,3,10,50,40,0,0,0,0,0
685.0,Al10Cu80Nd10,CRA,Al,Cu,Nd,0,0,0,0,0,3,10,80,10,0,0,0,0,0
768.0,Al14Ce8Cu78,CRA,Al,Ce,Cu,0,0,0,0,0,3,14,8,78,0,0,0,0,0
820.0,Al16B14Ni70,CRA,Al,B,Ni,0,0,0,0,0,3,16,14,70,0,0,0,0,0
841.0,Al1La49Ni50,RMG,Al,La,Ni,0,0,0,0,0,3,1,49,50,0,0,0,0,0
849.0,Al20B18Co62,CRA,Al,B,Co,0,0,0,0,0,3,20,18,62,0,0,0,0,0
850.0,Al20B18Fe62,RMG,Al,B,Fe,0,0,0,0,0,3,20,18,62,0,0,0,0,0
900.0,Al20Mg70Zn10,CRA,Al,Mg,Zn,0,0,0,0,0,3,20,70,10,0,0,0,0,0
916.0,Al20Ni52Zr28,RMG,Al,Ni,Zr,0,0,0,0,0,3,20,52,28,0,0,0,0,0
920.0,Al22.5B10Tb67.5,RMG,Al,B,Tb,0,0,0,0,0,3,22.5,10,67.5,0,0,0,0,0
924.0,Al22Ni50Zr28,RMG,Al,Ni,Zr,0,0,0,0,0,3,22,50,28,0,0,0,0,0
925.0,Al24B14Ni62,CRA,Al,B,Ni,0,0,0,0,0,3,24,14,62,0,0,0,0,0
927.0,Al24B22Co54,CRA,Al,B,Co,0,0,0,0,0,3,24,22,54,0,0,0,0,0
939.0,Al25Cu10La65,RMG,Al,Cu,La,0,0,0,0,0,3,25,10,65,0,0,0,0,0
950.0,Al25Fe20La55,RMG,Al,Fe,La,0,0,0,0,0,3,25,20,55,0,0,0,0,0
952.0,Al25La20Ni55,RMG,Al,La,Ni,0,0,0,0,0,3,25,20,55,0,0,0,0,0
994.0,Al2Cu90Nd8,CRA,Al,Cu,Nd,0,0,0,0,0,3,2,90,8,0,0,0,0,0
1020.0,Al30La18Ni52,RMG,Al,La,Ni,0,0,0,0,0,3,30,18,52,0,0,0,0,0
1035.0,Al30Ni14Zr56,RMG,Al,Ni,Zr,0,0,0,0,0,3,30,14,56,0,0,0,0,0
1045.0,Al30Ni60Zr10,CRA,Al,Ni,Zr,0,0,0,0,0,3,30,60,10,0,0,0,0,0
1098.0,Al40Mg50Zn10,CRA,Al,Mg,Zn,0,0,0,0,0,3,40,50,10,0,0,0,0,0
1140.0,Al4B38Ni58,RMG,Al,B,Ni,0,0,0,0,0,3,4,38,58,0,0,0,0,0
1198.0,Al55Cr15Si30,RMG,Al,Cr,Si,0,0,0,0,0,3,55,15,30,0,0,0,0,0
1215.0,Al55Mn10Si35,RMG,Al,Mn,Si,0,0,0,0,0,3,55,10,35,0,0,0,0,0
1257.0,Al5Mg75Zn20,RMG,Al,Mg,Zn,0,0,0,0,0,3,5,75,20,0,0,0,0,0
1274.0,Al5Ni65Zr30,RMG,Al,Ni,Zr,0,0,0,0,0,3,5,65,30,0,0,0,0,0
1279.0,Al60Ce23Fe17,CRA,Al,Ce,Fe,0,0,0,0,0,3,60,23,17,0,0,0,0,0
1280.0,Al60Ce25Fe15,CRA,Al,Ce,Fe,0,0,0,0,0,3,60,25,15,0,0,0,0,0
1286.0,Al60Cr25Si15,CRA,Al,Cr,Si,0,0,0,0,0,3,60,25,15,0,0,0,0,0
1302.0,Al60Ge35V5,CRA,Al,Ge,V,0,0,0,0,0,3,60,35,5,0,0,0,0,0
1316.0,Al62La10Ni28,RMG,Al,La,Ni,0,0,0,0,0,3,62,10,28,0,0,0,0,0
1341.0,Al65Cu25V10,RMG,Al,Cu,V,0,0,0,0,0,3,65,25,10,0,0,0,0,0
1349.0,Al65La18Ni17,RMG,Al,La,Ni,0,0,0,0,0,3,65,18,17,0,0,0,0,0
1356.0,Al65Nd15Ni20,RMG,Al,Nd,Ni,0,0,0,0,0,3,65,15,20,0,0,0,0,0
1357.0,Al65Nd20Ni15,CRA,Al,Nd,Ni,0,0,0,0,0,3,65,20,15,0,0,0,0,0
1441.0,Al70Ni20Sm10,RMG,Al,Ni,Sm,0,0,0,0,0,3,70,20,10,0,0,0,0,0
1445.0,Al70Ni25Zr5,CRA,Al,Ni,Zr,0,0,0,0,0,3,70,25,5,0,0,0,0,0
1489.0,Al75La13Ni12,RMG,Al,La,Ni,0,0,0,0,0,3,75,13,12,0,0,0,0,0
1500.0,Al75Ni15Sm10,RMG,Al,Ni,Sm,0,0,0,0,0,3,75,15,10,0,0,0,0,0
1508.0,Al76La2Ni22,RMG,Al,La,Ni,0,0,0,0,0,3,76,2,22,0,0,0,0,0
1529.0,Al80Ce10Cr10,CRA,Al,Ce,Cr,0,0,0,0,0,3,80,10,10,0,0,0,0,0
1536.0,Al80Ce15Co5,CRA,Al,Ce,Co,0,0,0,0,0,3,80,15,5,0,0,0,0,0
1543.0,Al80Ce5Cu15,RMG,Al,Ce,Cu,0,0,0,0,0,3,80,5,15,0,0,0,0,0
1579.0,Al81Nd9Ni10,RMG,Al,Nd,Ni,0,0,0,0,0,3,81,9,10,0,0,0,0,0
1583.0,Al82La2Ni16,RMG,Al,La,Ni,0,0,0,0,0,3,82,2,16,0,0,0,0,0
1591.0,Al82Nd8Ni10,RMG,Al,Nd,Ni,0,0,0,0,0,3,82,8,10,0,0,0,0,0
1610.0,Al83Mn4Ni13,CRA,Al,Mn,Ni,0,0,0,0,0,3,83,4,13,0,0,0,0,0
1655.0,Al85Ce10Mn5,RMG,Al,Ce,Mn,0,0,0,0,0,3,85,10,5,0,0,0,0,0
1665.0,Al85Co10Ni5,CRA,Al,Co,Ni,0,0,0,0,0,3,85,10,5,0,0,0,0,0
1685.0,Al85La7.5Mo7.5,RMG,Al,La,Mo,0,0,0,0,0,3,85,7.5,7.5,0,0,0,0,0
1692.0,Al85Nd10Ni5,RMG,Al,Nd,Ni,0,0,0,0,0,3,85,10,5,0,0,0,0,0
1709.0,Al86Ce6Ni8,RMG,Al,Ce,Ni,0,0,0,0,0,3,86,6,8,0,0,0,0,0
1732.0,Al86Fe8Ni6,CRA,Al,Fe,Ni,0,0,0,0,0,3,86,8,6,0,0,0,0,0
1735.0,Al86Mn6Ni8,CRA,Al,Mn,Ni,0,0,0,0,0,3,86,6,8,0,0,0,0,0
1738.0,Al86Nd1Ni13,RMG,Al,Nd,Ni,0,0,0,0,0,3,86,1,13,0,0,0,0,0
1756.0,Al87.5Ni7.5Zr5,CRA,Al,Ni,Zr,0,0,0,0,0,3,87.5,7.5,5,0,0,0,0,0
1770.0,Al87Co9Fe4,CRA,Al,Co,Fe,0,0,0,0,0,3,87,9,4,0,0,0,0,0
1780.0,Al87Nd5Ni8,RMG,Al,Nd,Ni,0,0,0,0,0,3,87,5,8,0,0,0,0,0
1809.0,Al88Co2Ni10,CRA,Al,Co,Ni,0,0,0,0,0,3,88,2,10,0,0,0,0,0
1823.0,Al88Fe10Ni2,CRA,Al,Fe,Ni,0,0,0,0,0,3,88,10,2,0,0,0,0,0
1838.0,Al88Mn4Ni8,CRA,Al,Mn,Ni,0,0,0,0,0,3,88,4,8,0,0,0,0,0
1850.0,Al88Ni9Y3,RMG,Al,Ni,Y,0,0,0,0,0,3,88,9,3,0,0,0,0,0
1920.0,Al90Co4Fe6,CRA,Al,Co,Fe,0,0,0,0,0,3,90,4,6,0,0,0,0,0
1955.0,Al90Ni5Zr5,CRA,Al,Ni,Zr,0,0,0,0,0,3,90,5,5,0,0,0,0,0
1964.0,Al91La7Ni2,RMG,Al,La,Ni,0,0,0,0,0,3,91,7,2,0,0,0,0,0
2031.0,Au22.5B10Pr67.5,RMG,Au,B,Pr,0,0,0,0,0,3,22.5,10,67.5,0,0,0,0,0
2034.0,Au2Pd81.5Si16.5,RMG,Au,Pd,Si,0,0,0,0,0,3,2,81.5,16.5,0,0,0,0,0
2062.0,Au77.8Ge13.8Si8.4,BMG,Au,Ge,Si,0,0,0,0,0,3,77.8,13.8,8.4,0,0,0,0,0
2085.0,B10Co75Si15,BMG,B,Co,Si,0,0,0,0,0,3,10,75,15,0,0,0,0,0
2097.0,B10Cr20Fe70,CRA,B,Cr,Fe,0,0,0,0,0,3,10,20,70,0,0,0,0,0
2111.0,B10Fe20Mn70,CRA,B,Fe,Mn,0,0,0,0,0,3,10,20,70,0,0,0,0,0
2112.0,B10Fe20Ti70,RMG,B,Fe,Ti,0,0,0,0,0,3,10,20,70,0,0,0,0,0
2119.0,B10Fe75Mn15,CRA,B,Fe,Mn,0,0,0,0,0,3,10,75,15,0,0,0,0,0
2158.0,B10Fe89Ni1,CRA,B,Fe,Ni,0,0,0,0,0,3,10,89,1,0,0,0,0,0
2159.0,B10Mo65Si25,CRA,B,Mo,Si,0,0,0,0,0,3,10,65,25,0,0,0,0,0
2163.0,B10Mo80Si10,CRA,B,Mo,Si,0,0,0,0,0,3,10,80,10,0,0,0,0,0
2204.0,B12.75Co72.25Ti15,RMG,B,Co,Ti,0,0,0,0,0,3,12.75,72.25,15,0,0,0,0,0
2221.0,B12Co48Mn40,RMG,B,Co,Mn,0,0,0,0,0,3,12,48,40,0,0,0,0,0
2250.0,B12Cu20Fe68,CRA,B,Cu,Fe,0,0,0,0,0,3,12,20,68,0,0,0,0,0
2257.0,B12Fe68Ni20,RMG,B,Fe,Ni,0,0,0,0,0,3,12,68,20,0,0,0,0,0
2310.0,B13.5Co73Si13.5,RMG,B,Co,Si,0,0,0,0,0,3,13.5,73,13.5,0,0,0,0,0
2317.0,B13Cu0.5Fe86.5,RMG,B,Cu,Fe,0,0,0,0,0,3,13,0.5,86.5,0,0,0,0,0
2322.0,B13Fe79P8,RMG,B,Fe,P,0,0,0,0,0,3,13,79,8,0,0,0,0,0
2355.0,B14Cu10Fe76,CRA,B,Cu,Fe,0,0,0,0,0,3,14,10,76,0,0,0,0,0
2382.0,B14Fe80P6,RMG,B,Fe,P,0,0,0,0,0,3,14,80,6,0,0,0,0,0
2403.0,B15C5Fe80,RMG,B,C,Fe,0,0,0,0,0,3,15,5,80,0,0,0,0,0
2409.0,B15Co80Si5,RMG,B,Co,Si,0,0,0,0,0,3,15,80,5,0,0,0,0,0
2418.0,B15Cr4Fe81,RMG,B,Cr,Fe,0,0,0,0,0,3,15,4,81,0,0,0,0,0
2467.0,B16Co17Mn67,RMG,B,Co,Mn,0,0,0,0,0,3,16,17,67,0,0,0,0,0
2471.0,B16Co25Mn59,RMG,B,Co,Mn,0,0,0,0,0,3,16,25,59,0,0,0,0,0
2481.0,B16Co54.5Mn29.5,RMG,B,Co,Mn,0,0,0,0,0,3,16,54.5,29.5,0,0,0,0,0
