index,Formula,Phase,Elem1,Elem2,Elem3,Elem4,Elem5,Elem6,Elem7,Elem8,CantElemen,Compo1,Compo2,Compo3,Compo4,Compo5,Compo6,Compo7,Compo8
2.0,Ag42Fe58,CRA,Ag,Fe,0,0,0,0,0,0,2,42,58,0,0,0,0,0,0
15.0,Al13La87,RMG,Al,La,0,0,0,0,0,0,2,13,87,0,0,0,0,0,0
38.0,Al55Gd45,RMG,Al,Gd,0,0,0,0,0,0,2,55,45,0,0,0,0,0,0
65.0,Al86La14,RMG,Al,La,0,0,0,0,0,0,2,86,14,0,0,0,0,0,0
95.0,Al91Ca9,RMG,Al,Ca,0,0,0,0,0,0,2,91,9,0,0,0,0,0,0
104.0,Al92Mn8,CRA,Al,Mn,0,0,0,0,0,0,2,92,8,0,0,0,0,0,0
114.0,Al94Fe6,CRA,Al,Fe,0,0,0,0,0,0,2,94,6,0,0,0,0,0,0
129.0,Al98Co2,CRA,Al,Co,0,0,0,0,0,0,2,98,2,0,0,0,0,0,0
145.0,B16Co84,RMG,B,Co,0,0,0,0,0,0,2,16,84,0,0,0,0,0,0
167.0,B24Co76,RMG,B,Co,0,0,0,0,0,0,2,24,76,0,0,0,0,0,0
174.0,B28Co72,RMG,B,Co,0,0,0,0,0,0,2,28,72,0,0,0,0,0,0
198.0,Be2.5Zr97.5,CRA,Be,Zr,0,0,0,0,0,0,2,2.5,97.5,0,0,0,0,0,0
199.0,Be20Ti80,CRA,Be,Ti,0,0,0,0,0,0,2,20,80,0,0,0,0,0,0
242.0,Co85Si15,CRA,Co,Si,0,0,0,0,0,0,2,85,15,0,0,0,0,0,0
288.0,Cu64Zr36,BMG,Cu,Zr,0,0,0,0,0,0,2,64,36,0,0,0,0,0,0
297.0,Cu73Ti27,RMG,Cu,Ti,0,0,0,0,0,0,2,73,27,0,0,0,0,0,0
301.0,Cu80Nd20,CRA,Cu,Nd,0,0,0,0,0,0,2,80,20,0,0,0,0,0,0
325.0,Fe88Zr12,RMG,Fe,Zr,0,0,0,0,0,0,2,88,12,0,0,0,0,0,0
346.0,La48Ni52,RMG,La,Ni,0,0,0,0,0,0,2,48,52,0,0,0,0,0,0
364.0,Mg85Mn15,CRA,Mg,Mn,0,0,0,0,0,0,2,85,15,0,0,0,0,0,0
372.0,Mg90Ni10,RMG,Mg,Ni,0,0,0,0,0,0,2,90,10,0,0,0,0,0,0
382.0,Mn90Zr10,RMG,Mn,Zr,0,0,0,0,0,0,2,90,10,0,0,0,0,0,0
403.0,Ni33Zr67,RMG,Ni,Zr,0,0,0,0,0,0,2,33,67,0,0,0,0,0,0
408.0,Ni45Ti55,RMG,Ni,Ti,0,0,0,0,0,0,2,45,55,0,0,0,0,0,0
426.0,Ni70Ta30,RMG,Ni,Ta,0,0,0,0,0,0,2,70,30,0,0,0,0,0,0
476.0,(Cu0.5Zr0.5)94.5Al5.5,BMG,Cu,Zr,Al,0,0,0,0,0,3,47.25,47.25,5.5,0,0,0,0,0
480.0,(Fe0.75Mn0.25)83P17,BMG,Fe,Mn,P,0,0,0,0,0,3,62.25,20.75,17,0,0,0,0,0
483.0,(Fe0.85Mo0.15)83P17,BMG,Fe,Mo,P,0,0,0,0,0,3,70.55,12.45,17,0,0,0,0,0
512.0,Ag15Cu83Fe2,CRA,Ag,Cu,Fe,0,0,0,0,0,3,15,83,2,0,0,0,0,0
538.0,Ag25Cu25Fe50,CRA,Ag,Cu,Fe,0,0,0,0,0,3,25,25,50,0,0,0,0,0
551.0,Ag30Ce5Cu65,CRA,Ag,Ce,Cu,0,0,0,0,0,3,30,5,65,0,0,0,0,0
568.0,Ag35Ce5Cu60,RMG,Ag,Ce,Cu,0,0,0,0,0,3,35,5,60,0,0,0,0,0
