index,Formula,Phase,Elem1,Elem2,Elem3,Elem4,Elem5,Elem6,Elem7,Elem8,CantElemen,Compo1,Compo2,Compo3,Compo4,Compo5,Compo6,Compo7,Compo8
4.0,Ag48Fe52,CRA,Ag,Fe,0,0,0,0,0,0,2,48,52,0,0,0,0,0,0
30.0,Al40Gd60,RMG,Al,Gd,0,0,0,0,0,0,2,40,60,0,0,0,0,0,0
39.0,Al55La45,RMG,Al,La,0,0,0,0,0,0,2,55,45,0,0,0,0,0,0
61.0,Al85Gd15,CRA,Al,Gd,0,0,0,0,0,0,2,85,15,0,0,0,0,0,0
70.0,Al87Ce13,RMG,Al,Ce,0,0,0,0,0,0,2,87,13,0,0,0,0,0,0
71.0,Al87Y13,RMG,Al,Y,0,0,0,0,0,0,2,87,13,0,0,0,0,0,0
88.0,Al90Fe10,CRA,Al,Fe,0,0,0,0,0,0,2,90,10,0,0,0,0,0,0
105.0,Al92Nd8,RMG,Al,Nd,0,0,0,0,0,0,2,92,8,0,0,0,0,0,0
153.0,B18.5Ni81.5,RMG,B,Ni,0,0,0,0,0,0,2,18.5,81.5,0,0,0,0,0,0
161.0,B20Ni80,CRA,B,Ni,0,0,0,0,0,0,2,20,80,0,0,0,0,0,0
168.0,B24Ni76,CRA,B,Ni,0,0,0,0,0,0,2,24,76,0,0,0,0,0,0
178.0,B30Mo70,CRA,B,Mo,0,0,0,0,0,0,2,30,70,0,0,0,0,0,0
209.0,Be39Ti61,RMG,Be,Ti,0,0,0,0,0,0,2,39,61,0,0,0,0,0,0
222.0,C15Co85,CRA,C,Co,0,0,0,0,0,0,2,15,85,0,0,0,0,0,0
299.0,Cu75Zr25,CRA,Cu,Zr,0,0,0,0,0,0,2,75,25,0,0,0,0,0,0
332.0,Gd56Si44,RMG,Gd,Si,0,0,0,0,0,0,2,56,44,0,0,0,0,0,0
429.0,Ni75Ti25,CRA,Ni,Ti,0,0,0,0,0,0,2,75,25,0,0,0,0,0,0
443.0,Pd78Si22,RMG,Pd,Si,0,0,0,0,0,0,2,78,22,0,0,0,0,0,0
495.0,Ag10Mg50Y40,CRA,Ag,Mg,Y,0,0,0,0,0,3,10,50,40,0,0,0,0,0
541.0,Ag25Mg70Y5,RMG,Ag,Mg,Y,0,0,0,0,0,3,25,70,5,0,0,0,0,0
565.0,Ag35Al20Mg45,RMG,Ag,Al,Mg,0,0,0,0,0,3,35,20,45,0,0,0,0,0
595.0,Ag40Mg50Y10,RMG,Ag,Mg,Y,0,0,0,0,0,3,40,50,10,0,0,0,0,0
616.0,Ag50Mg30Y20,RMG,Ag,Mg,Y,0,0,0,0,0,3,50,30,20,0,0,0,0,0
619.0,Ag53.8Mg15.4Ca30.8,BMG,Ag,Mg,Ca,0,0,0,0,0,3,53.8,15.4,30.8,0,0,0,0,0
626.0,Ag5Ce6Cu89,CRA,Ag,Ce,Cu,0,0,0,0,0,3,5,6,89,0,0,0,0,0
656.0,Ag9Cu85P6,CRA,Ag,Cu,P,0,0,0,0,0,3,9,85,6,0,0,0,0,0
658.0,Al0.036Fe89.964Zr10,RMG,Al,Fe,Zr,0,0,0,0,0,3,0.036,89.964,10,0,0,0,0,0
687.0,Al10Cu84Nd6,CRA,Al,Cu,Nd,0,0,0,0,0,3,10,84,6,0,0,0,0,0
718.0,Al10Ni25Zr65,RMG,Al,Ni,Zr,0,0,0,0,0,3,10,25,65,0,0,0,0,0
719.0,Al10Ni30Ti60,RMG,Al,Ni,Ti,0,0,0,0,0,3,10,30,60,0,0,0,0,0
721.0,Al10Ni32.4Zr57.6,RMG,Al,Ni,Zr,0,0,0,0,0,3,10,32.4,57.6,0,0,0,0,0
734.0,Al11La27Ni62,RMG,Al,La,Ni,0,0,0,0,0,3,11,27,62,0,0,0,0,0
755.0,Al12B6Co82,CRA,Al,B,Co,0,0,0,0,0,3,12,6,82,0,0,0,0,0
822.0,Al16B18Fe66,RMG,Al,B,Fe,0,0,0,0,0,3,16,18,66,0,0,0,0,0
833.0,Al16B34Ni50,RMG,Al,B,Ni,0,0,0,0,0,3,16,34,50,0,0,0,0,0
845.0,Al20B10Co70,CRA,Al,B,Co,0,0,0,0,0,3,20,10,70,0,0,0,0,0
858.0,Al20B30Fe50,RMG,Al,B,Fe,0,0,0,0,0,3,20,30,50,0,0,0,0,0
867.0,Al20Cr10Zr70,RMG,Al,Cr,Zr,0,0,0,0,0,3,20,10,70,0,0,0,0,0
877.0,Al20Cu32Y48,RMG,Al,Cu,Y,0,0,0,0,0,3,20,32,48,0,0,0,0,0
941.0,Al25Cu25La50,RMG,Al,Cu,La,0,0,0,0,0,3,25,25,50,0,0,0,0,0
1027.0,Al30La50Ni20,RMG,Al,La,Ni,0,0,0,0,0,3,30,50,20,0,0,0,0,0
1059.0,Al35Cu10La55,RMG,Al,Cu,La,0,0,0,0,0,3,35,10,55,0,0,0,0,0
1080.0,Al40Cu20Ti40,CRA,Al,Cu,Ti,0,0,0,0,0,3,40,20,40,0,0,0,0,0
1090.0,Al40La25Ni35,RMG,Al,La,Ni,0,0,0,0,0,3,40,25,35,0,0,0,0,0
1105.0,Al40Ni50Zr10,CRA,Al,Ni,Zr,0,0,0,0,0,3,40,50,10,0,0,0,0,0
1107.0,Al42Fe10Ge48,RMG,Al,Fe,Ge,0,0,0,0,0,3,42,10,48,0,0,0,0,0
1141.0,Al4B42Ni54,RMG,Al,B,Ni,0,0,0,0,0,3,4,42,54,0,0,0,0,0
